x0,x1,x2,x3,x4,x5,x6,x7,y
5,12.0,11.0,A3,A25,A60,869.0,981.0,46.0
5,1.0,9.0,A4,A179,A137,480.0,,-33.0
5,7.0,8.0,A4,A45,A208,600.0,,13.0
5,5.0,4.0,A0,A37,A103,340.0,485.0,-7.0
5,11.0,17.0,A5,A13,A150,590.0,665.0,65.0
5,4.0,20.0,A2,A9,A168,581.0,724.0,9.0
5,12.0,21.0,A4,,A17,842.0,1007.0,38.0
5,9.0,9.0,A12,A34,A29,1030.0,,-29.0
5,2.0,18.0,A7,A60,A37,1340.0,1420.0,
5,9.0,15.0,A2,A136,A29,695.0,765.0,-16.0
5,9.0,10.0,A0,,A37,495.0,645.0,-10.0
5,7.0,5.0,A12,A4,A41,674.0,753.0,-17.0
5,11.0,20.0,A0,A20,A53,425.0,490.0,-8.0
5,10.0,1.0,A0,A334,A120,840.0,,-3.0
5,8.0,16.0,A1,A23,A49,318.0,493.0,-4.0
5,12.0,8.0,A4,A12,A137,430.0,584.0,-8.0
5,6.0,11.0,A0,A52,A30,635.0,765.0,-21.0
5,9.0,5.0,A11,A31,A31,369.0,402.0,-5.0
5,3.0,20.0,A9,A6,A5,821.0,1025.0,-13.0
5,2.0,14.0,A11,A304,A104,490.0,528.0,-3.0
5,3.0,27.0,A3,A13,A111,1130.0,1270.0,-10.0
5,9.0,27.0,A4,A48,A277,660.0,,-17.0
5,7.0,9.0,A13,,A21,625.0,795.0,-9.0
5,2.0,27.0,A6,A40,A39,675.0,827.0,-18.0
5,3.0,5.0,A0,,A29,985.0,1085.0,23.0
5,8.0,23.0,A1,,A56,683.0,832.0,1.0
5,4.0,6.0,A11,A31,A31,521.0,,0.0
5,7.0,4.0,A0,,A98,1085.0,1145.0,-15.0
5,3.0,2.0,A2,A132,A0,421.0,565.0,1.0
5,10.0,24.0,A2,A364,A106,420.0,507.0,-12.0
5,1.0,19.0,A4,A177,A137,360.0,456.0,-29.0
5,6.0,15.0,A2,A30,A29,1425.0,440.0,6.0
5,6.0,19.0,A1,A365,A28,789.0,861.0,-10.0
5,3.0,8.0,A2,A24,A29,730.0,858.0,-14.0
5,2.0,22.0,A3,,A16,779.0,805.0,-7.0
5,11.0,30.0,A12,A54,A110,1134.0,1266.0,-11.0
5,8.0,3.0,A2,A47,A23,345.0,,-12.0
5,6.0,1.0,A9,A13,A86,1241.0,1381.0,
5,6.0,9.0,A0,A52,A29,915.0,,52.0
5,4.0,4.0,A2,,A39,685.0,,-25.0
5,6.0,11.0,A0,A20,A56,885.0,995.0,11.0
5,2.0,15.0,A0,A30,A98,795.0,1145.0,8.0
5,12.0,27.0,A12,A13,A39,905.0,1081.0,-27.0
5,4.0,8.0,A5,A14,A310,530.0,584.0,28.0
5,9.0,16.0,A4,A65,A137,972.0,1093.0,3.0
5,2.0,18.0,A8,A7,A41,445.0,584.0,-6.0
5,4.0,7.0,A2,A5,A123,480.0,618.0,-4.0
5,2.0,13.0,A0,A82,A41,1220.0,1280.0,-4.0
5,8.0,17.0,A6,A14,A8,1105.0,1254.0,33.0
5,4.0,26.0,A6,A40,A67,1190.0,1329.0,83.0
5,11.0,10.0,A1,A101,A55,470.0,,-14.0
5,4.0,27.0,A3,A34,A130,500.0,603.0,-26.0
5,3.0,9.0,A13,,A111,1320.0,285.0,213.0
5,10.0,23.0,A2,,A189,660.0,739.0,6.0
5,12.0,24.0,A3,A358,A44,1139.0,1195.0,-30.0
5,1.0,19.0,A4,A48,A145,1305.0,1350.0,-8.0
5,4.0,3.0,A2,A55,A29,1005.0,1122.0,-27.0
5,4.0,12.0,A2,A81,A23,1000.0,1164.0,0.0
5,5.0,18.0,A0,A54,A121,895.0,1030.0,5.0
5,11.0,13.0,A1,A25,A79,440.0,618.0,-7.0
5,9.0,3.0,A2,A36,A8,442.0,505.0,3.0
5,3.0,30.0,A4,A48,A44,494.0,730.0,1.0
5,3.0,7.0,A2,A9,A21,1309.0,1391.0,2.0
5,4.0,25.0,A8,A66,A56,1315.0,,
5,3.0,5.0,A6,A14,A10,1160.0,1404.0,1.0
5,6.0,22.0,A3,A99,A29,780.0,855.0,-20.0
5,7.0,30.0,A9,A86,A16,370.0,444.0,-5.0
5,3.0,12.0,A12,A12,A21,554.0,632.0,-20.0
5,12.0,21.0,A1,,A28,953.0,1140.0,-5.0
5,7.0,22.0,A2,A54,A52,715.0,879.0,-21.0
5,7.0,15.0,A10,,A0,490.0,565.0,6.0
5,2.0,25.0,A3,,A357,545.0,597.0,-6.0
5,5.0,10.0,A7,A9,A78,1185.0,1307.0,2.0
5,1.0,11.0,A2,A9,A37,670.0,780.0,-15.0
5,4.0,10.0,A2,A101,A29,1155.0,1265.0,161.0
5,1.0,8.0,A12,A19,A137,1100.0,1213.0,39.0
5,1.0,25.0,A5,A14,A310,960.0,1006.0,1.0
5,12.0,18.0,A0,A19,A160,400.0,505.0,14.0
5,5.0,22.0,A4,A12,A358,834.0,909.0,-11.0
5,2.0,27.0,A6,,A16,531.0,664.0,60.0
5,11.0,25.0,A4,A360,A23,380.0,544.0,-4.0
5,9.0,26.0,A4,A12,A244,611.0,663.0,5.0
5,3.0,7.0,A13,A88,A29,755.0,865.0,-11.0
5,10.0,4.0,A0,A130,A359,705.0,780.0,-2.0
5,10.0,4.0,A3,A233,A175,360.0,604.0,2.0
5,3.0,14.0,A6,A16,A28,660.0,804.0,5.0
5,10.0,22.0,A6,A105,A112,479.0,556.0,-20.0
5,9.0,15.0,A3,A13,A349,832.0,975.0,23.0
5,2.0,21.0,A6,A35,A19,584.0,650.0,-16.0
5,11.0,4.0,A10,A30,A28,1400.0,470.0,-3.0
5,4.0,16.0,A12,A54,A44,720.0,803.0,34.0
5,8.0,31.0,A3,A215,A44,529.0,602.0,-7.0
5,6.0,15.0,A0,A7,A37,785.0,1280.0,104.0
5,8.0,19.0,A1,A34,A55,682.0,744.0,-1.0
5,10.0,4.0,A3,A75,A213,615.0,848.0,39.0
5,9.0,4.0,A2,A48,A29,910.0,1250.0,-12.0
5,2.0,10.0,A0,A216,A41,660.0,730.0,-10.0
5,12.0,11.0,A0,A17,A80,420.0,485.0,-15.0
5,7.0,22.0,A2,,A23,360.0,535.0,-19.0
5,3.0,30.0,A0,A15,A10,430.0,690.0,-23.0
5,2.0,8.0,A7,,A45,1060.0,1207.0,-21.0
5,1.0,19.0,A0,A17,A29,390.0,570.0,-6.0
5,3.0,20.0,A4,A30,A360,770.0,,-8.0
5,9.0,17.0,A1,A5,A61,605.0,679.0,-6.0
5,2.0,28.0,A12,A30,A16,745.0,1119.0,-1.0
5,4.0,29.0,A6,A88,A19,1125.0,1246.0,21.0
5,11.0,24.0,A3,A226,A10,874.0,983.0,-18.0
5,9.0,27.0,A1,A23,A28,360.0,588.0,-4.0
5,11.0,1.0,A2,A7,A23,360.0,536.0,-5.0
5,2.0,10.0,A4,A179,A137,480.0,,-9.0
5,1.0,30.0,A0,A38,A35,1085.0,1160.0,-1.0
5,12.0,16.0,A6,A52,A39,420.0,563.0,-18.0
5,6.0,25.0,A0,A16,A130,1190.0,1300.0,31.0
5,7.0,4.0,A3,A14,A177,620.0,818.0,-2.0
5,1.0,17.0,A0,A16,A36,635.0,770.0,-9.0
5,1.0,9.0,A3,A13,A207,724.0,845.0,5.0
5,6.0,30.0,A7,A60,A21,1225.0,1316.0,-9.0
5,5.0,15.0,A3,A122,A10,613.0,699.0,-7.0
5,10.0,15.0,A5,A111,A361,1306.0,,
5,2.0,18.0,A3,A140,A16,378.0,440.0,-6.0
5,5.0,8.0,A12,A6,A41,1257.0,1344.0,1.0
5,3.0,28.0,A3,A9,A83,821.0,818.0,-19.0
5,5.0,29.0,A0,,A221,660.0,830.0,-6.0
5,7.0,5.0,A0,A55,A84,920.0,1070.0,-14.0
5,2.0,16.0,A2,A4,A29,375.0,803.0,-12.0
5,6.0,3.0,A7,,A18,770.0,910.0,5.0
5,10.0,30.0,A11,A221,A302,1251.0,1285.0,13.0
5,5.0,29.0,A3,A178,A44,405.0,495.0,97.0
5,4.0,29.0,A4,A56,A0,480.0,537.0,-11.0
5,8.0,17.0,A4,A160,A52,616.0,678.0,-1.0
5,7.0,4.0,A0,A66,A157,725.0,805.0,-16.0
5,5.0,25.0,A4,A9,A16,698.0,767.0,-18.0
5,12.0,29.0,A6,A58,A45,1025.0,1212.0,-4.0
5,11.0,9.0,A2,,A29,991.0,,-7.0
5,6.0,19.0,A12,A7,A16,1371.0,280.0,5.0
5,4.0,17.0,A7,A47,A18,615.0,806.0,437.0
5,4.0,15.0,A2,A5,A41,915.0,1096.0,-32.0
5,5.0,10.0,A1,A4,A5,870.0,1340.0,-14.0
5,11.0,6.0,A1,A5,A171,485.0,,-5.0
5,9.0,22.0,A0,A4,A137,1160.0,1235.0,0.0
5,2.0,16.0,A3,,A187,905.0,962.0,14.0
5,10.0,17.0,A6,A33,A42,480.0,651.0,-10.0
5,6.0,15.0,A2,A9,A19,1240.0,1318.0,-13.0
5,9.0,29.0,A6,A10,A46,900.0,983.0,-9.0
5,3.0,3.0,A1,A52,A54,1325.0,90.0,-2.0
5,8.0,26.0,A12,A13,A86,1203.0,1350.0,-12.0
5,7.0,28.0,A6,A16,A0,1110.0,1242.0,-12.0
5,3.0,31.0,A7,A10,A18,670.0,,185.0
5,3.0,15.0,A5,A132,A16,1185.0,1294.0,-8.0
5,9.0,7.0,A2,A9,A281,1245.0,1309.0,-9.0
5,9.0,4.0,A4,,A0,770.0,820.0,-15.0
5,6.0,8.0,A0,,A57,930.0,1035.0,8.0
5,3.0,3.0,A2,A26,A29,1139.0,1275.0,30.0
5,2.0,23.0,A2,A166,A29,1106.0,1236.0,6.0
5,6.0,18.0,A4,A13,A224,607.0,736.0,-14.0
5,9.0,27.0,A12,A34,A15,410.0,585.0,-4.0
5,8.0,13.0,A11,A133,A31,816.0,,5.0
5,10.0,25.0,A6,A330,A76,1150.0,1252.0,13.0
5,3.0,28.0,A2,,A8,935.0,1079.0,2.0
5,7.0,23.0,A1,,A39,660.0,754.0,4.0
5,7.0,27.0,A4,A48,A285,670.0,745.0,-5.0
5,7.0,20.0,A6,A60,A60,1220.0,1273.0,-13.0
5,5.0,18.0,A12,A30,A15,1350.0,,
5,11.0,11.0,A2,A60,A52,765.0,873.0,-20.0
5,2.0,15.0,A3,A6,A87,935.0,1136.0,0.0
5,3.0,4.0,A4,A30,A360,1151.0,1218.0,-5.0
5,6.0,16.0,A2,A66,A8,706.0,1010.0,-20.0
5,4.0,30.0,A12,A28,A44,446.0,719.0,-11.0
5,9.0,14.0,A0,A9,A60,600.0,680.0,-19.0
5,5.0,3.0,A0,A35,A160,1210.0,1320.0,-1.0
5,5.0,18.0,A0,A66,A35,910.0,975.0,31.0
5,6.0,6.0,A6,A54,A9,540.0,603.0,108.0
5,11.0,29.0,A1,A5,A16,1206.0,1310.0,-17.0
5,6.0,2.0,A7,A60,A23,1095.0,1246.0,-11.0
5,2.0,24.0,A0,,A79,465.0,625.0,-26.0
5,7.0,22.0,A2,A0,A29,480.0,613.0,-9.0
5,10.0,7.0,A1,A285,A101,1010.0,1099.0,-5.0
5,10.0,5.0,A2,A110,A189,1245.0,1389.0,-24.0
5,2.0,24.0,A13,A278,A49,445.0,612.0,94.0
5,5.0,5.0,A1,A128,A5,445.0,609.0,-1.0
5,7.0,9.0,A0,A28,A41,975.0,1035.0,-3.0
5,4.0,24.0,A12,A13,A39,604.0,779.0,83.0
5,4.0,27.0,A7,A28,A160,815.0,928.0,-15.0
5,3.0,8.0,A6,A14,A56,1200.0,1349.0,66.0
5,12.0,21.0,A0,A174,A37,340.0,430.0,-9.0
5,4.0,17.0,A8,A7,A74,625.0,1007.0,18.0
5,2.0,18.0,A12,A13,A5,800.0,1051.0,12.0
5,5.0,24.0,A2,A189,A29,780.0,878.0,-11.0
5,11.0,13.0,A0,A11,A137,1125.0,1205.0,-7.0
5,12.0,1.0,A6,A14,A29,730.0,918.0,15.0
5,7.0,7.0,A4,A45,A138,1130.0,1169.0,40.0
5,2.0,19.0,A12,A13,A21,716.0,818.0,7.0
5,2.0,2.0,A7,A30,A45,555.0,729.0,4.0
5,1.0,8.0,A0,A11,A11,1020.0,1105.0,4.0
5,3.0,26.0,A2,A43,A52,559.0,683.0,-2.0
5,1.0,31.0,A7,A10,A18,880.0,1029.0,-12.0
5,8.0,6.0,A5,A57,A19,313.0,379.0,-10.0
5,1.0,3.0,A12,A56,A16,664.0,1025.0,-9.0
5,1.0,2.0,A0,A113,A37,1165.0,1265.0,-9.0
5,9.0,9.0,A0,A197,A73,1270.0,1355.0,-13.0
5,3.0,30.0,A3,A122,A52,430.0,554.0,-14.0
5,3.0,7.0,A7,A60,A231,1075.0,1201.0,-12.0
5,6.0,19.0,A10,A30,A28,420.0,940.0,-17.0
5,3.0,16.0,A2,A10,A52,355.0,485.0,-19.0
5,7.0,18.0,A4,A18,A0,1088.0,1152.0,66.0
5,3.0,21.0,A4,A45,A66,1148.0,1245.0,-10.0
5,8.0,2.0,A0,A66,A49,580.0,1040.0,-24.0
5,2.0,24.0,A7,A38,A45,970.0,1140.0,-3.0
5,4.0,8.0,A4,A28,A217,1310.0,,
5,12.0,3.0,A4,A72,A15,1080.0,1150.0,15.0
5,11.0,22.0,A0,A56,A41,885.0,955.0,24.0
5,9.0,10.0,A12,A30,A10,885.0,1395.0,
5,9.0,29.0,A2,A66,A29,917.0,1340.0,-8.0
5,12.0,30.0,A1,A52,A10,802.0,976.0,12.0
5,11.0,21.0,A8,A7,A119,690.0,855.0,20.0
5,5.0,31.0,A13,A88,A21,755.0,822.0,-14.0
5,8.0,8.0,A6,A16,A9,1319.0,1382.0,7.0
5,12.0,6.0,A5,A14,A118,1315.0,1394.0,-15.0
5,3.0,21.0,A7,A14,A45,495.0,550.0,-5.0
5,8.0,20.0,A0,A20,A47,1130.0,,0.0
5,12.0,3.0,A0,A37,A57,510.0,595.0,-11.0
5,3.0,6.0,A0,,A84,610.0,1000.0,-3.0
5,12.0,17.0,A3,A13,A62,844.0,935.0,10.0
5,5.0,6.0,A12,A4,A44,520.0,831.0,36.0
5,8.0,31.0,A0,A66,A23,645.0,780.0,-14.0
5,3.0,1.0,A1,A58,A55,1195.0,1272.0,114.0
5,1.0,30.0,A5,A195,A16,881.0,970.0,-15.0
5,1.0,1.0,A2,A9,A170,573.0,690.0,-15.0
5,11.0,19.0,A1,A19,A28,1332.0,372.0,-25.0
5,8.0,27.0,A13,A83,A41,1295.0,1415.0,-10.0
5,11.0,29.0,A3,A6,A148,540.0,651.0,6.0
5,9.0,18.0,A6,A10,A39,960.0,1048.0,-17.0
5,3.0,13.0,A3,A34,A39,1195.0,1270.0,-8.0
5,8.0,1.0,A10,,A137,420.0,550.0,6.0
5,10.0,21.0,A0,A110,A96,835.0,965.0,-14.0
5,5.0,14.0,A2,A56,A8,750.0,1085.0,-13.0
5,9.0,7.0,A1,A10,A56,950.0,,-1.0
5,3.0,15.0,A3,A43,A44,1037.0,1220.0,-36.0
5,7.0,30.0,A2,A355,A29,375.0,505.0,-10.0
5,3.0,20.0,A0,A15,A15,540.0,630.0,-5.0
5,12.0,11.0,A6,A66,A0,1125.0,,2.0
5,5.0,14.0,A12,,A10,679.0,846.0,-8.0
5,11.0,30.0,A3,A24,A30,1215.0,1232.0,-10.0
5,12.0,22.0,A12,A6,A0,1015.0,1125.0,0.0
5,3.0,22.0,A5,A14,A203,1030.0,1100.0,8.0
5,8.0,9.0,A9,A24,A41,1190.0,1263.0,11.0
5,11.0,10.0,A4,A366,A21,1075.0,1091.0,-13.0
5,8.0,31.0,A3,A14,A169,525.0,607.0,-11.0
5,9.0,1.0,A0,A197,A60,555.0,725.0,-17.0
5,3.0,7.0,A0,A66,A45,580.0,705.0,-3.0
5,12.0,5.0,A1,A10,A37,505.0,599.0,-26.0
5,4.0,20.0,A3,A91,A29,360.0,410.0,-1.0
5,10.0,26.0,A0,A204,A122,855.0,945.0,-22.0
5,5.0,9.0,A0,A9,A0,1135.0,,49.0
5,6.0,17.0,A2,A294,A8,360.0,554.0,-5.0
5,9.0,25.0,A0,A128,A41,995.0,1095.0,-21.0
5,1.0,3.0,A7,A122,A18,315.0,391.0,-10.0
5,5.0,4.0,A0,A197,A4,515.0,655.0,0.0
5,6.0,23.0,A7,A45,A45,1265.0,1315.0,-12.0
5,1.0,7.0,A4,,A84,901.0,1026.0,66.0
5,12.0,26.0,A10,A4,A16,615.0,975.0,9.0
5,9.0,28.0,A0,A58,A136,770.0,830.0,-5.0
5,12.0,13.0,A6,A13,A19,626.0,787.0,-19.0
5,5.0,29.0,A6,A13,A144,1225.0,1341.0,-19.0
5,10.0,15.0,A0,,A107,1005.0,1070.0,-8.0
5,12.0,30.0,A0,A28,A47,435.0,445.0,18.0
5,3.0,29.0,A0,A28,A67,1160.0,1400.0,1.0
5,9.0,9.0,A6,A14,A132,1025.0,1089.0,-9.0
5,10.0,31.0,A1,A367,A131,1114.0,1274.0,30.0
5,4.0,15.0,A0,A4,A67,445.0,725.0,-8.0
5,11.0,26.0,A2,A48,A87,595.0,913.0,-1.0
5,8.0,24.0,A6,,A19,1035.0,338.0,-9.0
5,2.0,25.0,A4,A6,A324,712.0,821.0,24.0
5,11.0,19.0,A12,A25,A44,891.0,,-8.0
5,4.0,5.0,A6,A14,A294,920.0,1021.0,23.0
5,10.0,2.0,A12,A368,A34,1268.0,308.0,-23.0
5,12.0,7.0,A3,A83,A52,725.0,827.0,-24.0
5,11.0,28.0,A12,A4,A41,785.0,867.0,-32.0
5,9.0,18.0,A0,A65,A116,690.0,720.0,20.0
5,7.0,16.0,A2,A4,A74,725.0,1079.0,-16.0
5,1.0,31.0,A0,A38,A41,745.0,825.0,7.0
5,3.0,9.0,A4,A45,A362,1188.0,1276.0,-2.0
5,12.0,5.0,A2,A126,A29,719.0,856.0,-6.0
5,4.0,20.0,A13,A13,A9,390.0,630.0,3.0
5,1.0,5.0,A7,A28,A137,1075.0,1138.0,2.0
5,9.0,10.0,A0,A11,A11,675.0,755.0,-7.0
5,7.0,2.0,A6,A6,A19,1069.0,1146.0,-9.0
5,3.0,12.0,A0,A58,A92,1325.0,1395.0,14.0
5,9.0,22.0,A3,A202,A44,320.0,395.0,-5.0
5,3.0,8.0,A2,A116,A8,300.0,385.0,-1.0
5,9.0,2.0,A9,A6,A8,524.0,680.0,1.0
5,10.0,30.0,A5,A183,A42,570.0,688.0,34.0
5,3.0,21.0,A3,A0,A10,711.0,907.0,-17.0
5,11.0,10.0,A1,A16,A28,719.0,870.0,-8.0
5,8.0,23.0,A11,A53,A31,531.0,574.0,0.0
5,1.0,23.0,A11,A69,A104,1020.0,1057.0,4.0
5,1.0,17.0,A0,A55,A84,570.0,725.0,-18.0
5,7.0,7.0,A12,A6,A111,974.0,1203.0,25.0
5,1.0,17.0,A2,A13,A52,330.0,483.0,-12.0
5,7.0,27.0,A0,A9,A74,1330.0,1365.0,-12.0
5,7.0,12.0,A4,,A86,1005.0,1055.0,-21.0
5,4.0,25.0,A7,A133,A45,1320.0,420.0,-5.0
5,3.0,29.0,A6,A13,A35,620.0,764.0,-9.0
5,1.0,31.0,A7,A28,A57,595.0,815.0,116.0
5,3.0,4.0,A2,A5,A74,1109.0,1267.0,4.0
5,9.0,10.0,A0,A15,A45,800.0,840.0,12.0
5,11.0,16.0,A3,A34,A62,756.0,849.0,-21.0
5,3.0,12.0,A2,A86,A52,450.0,552.0,-8.0
5,10.0,17.0,A0,A225,A105,360.0,440.0,5.0
5,5.0,5.0,A2,A9,A318,1267.0,1347.0,-14.0
5,6.0,11.0,A2,A65,A29,1059.0,1271.0,-4.0
5,2.0,6.0,A6,A13,A55,480.0,670.0,-15.0
5,5.0,18.0,A4,A48,A200,1205.0,1266.0,38.0
5,2.0,9.0,A3,A14,A140,690.0,,-6.0
5,2.0,5.0,A2,A162,A29,360.0,532.0,2.0
5,6.0,2.0,A4,A66,A23,390.0,539.0,-7.0
5,6.0,26.0,A4,,A137,396.0,454.0,-2.0
5,3.0,17.0,A0,A37,A14,835.0,980.0,-21.0
5,6.0,22.0,A2,A10,A52,669.0,795.0,-2.0
5,3.0,12.0,A8,,A142,640.0,885.0,15.0
5,5.0,29.0,A12,A34,A44,927.0,1099.0,-22.0
5,8.0,12.0,A6,A14,A0,1035.0,1122.0,-18.0
5,7.0,16.0,A0,A66,A36,1060.0,,
5,1.0,11.0,A0,A219,A5,795.0,995.0,-20.0
5,1.0,4.0,A1,A94,A59,725.0,933.0,-2.0
5,2.0,4.0,A2,,A29,1081.0,1194.0,-6.0
5,3.0,20.0,A4,A45,A17,598.0,763.0,5.0
5,11.0,16.0,A5,A13,A209,604.0,715.0,-8.0
5,8.0,15.0,A3,A79,A19,1105.0,1156.0,0.0
5,1.0,11.0,A6,,A19,1072.0,1225.0,-8.0
5,8.0,6.0,A0,A9,A30,1255.0,1320.0,62.0
5,3.0,1.0,A8,A197,A56,1105.0,1265.0,-18.0
5,9.0,15.0,A2,A9,A37,591.0,705.0,-20.0
5,4.0,30.0,A3,A107,A16,630.0,637.0,-18.0
5,6.0,23.0,A2,A5,A55,1260.0,1353.0,78.0
5,9.0,10.0,A6,A216,A45,375.0,478.0,7.0
5,8.0,24.0,A2,,A29,965.0,1091.0,-10.0
5,2.0,26.0,A12,A45,A41,679.0,737.0,84.0
5,8.0,24.0,A2,A40,A8,930.0,1111.0,-26.0
5,5.0,22.0,A0,A34,A98,425.0,530.0,-20.0
5,10.0,14.0,A0,A256,A178,345.0,415.0,-13.0
5,2.0,16.0,A0,,A103,800.0,895.0,-8.0
5,3.0,21.0,A9,A66,A21,1042.0,1211.0,-15.0
5,1.0,20.0,A0,A9,A133,1140.0,1215.0,-14.0
5,2.0,11.0,A4,A13,A40,513.0,688.0,2.0
5,10.0,28.0,A3,A331,A139,738.0,824.0,-9.0
5,6.0,25.0,A7,A84,A18,720.0,816.0,5.0
5,12.0,14.0,A0,A37,A79,1170.0,1390.0,-1.0
5,1.0,8.0,A6,A226,A19,1054.0,1160.0,-11.0
5,12.0,30.0,A6,A30,A45,730.0,908.0,-19.0
5,8.0,27.0,A2,,A187,1385.0,1439.0,-7.0
5,5.0,12.0,A6,A14,A168,1125.0,,-39.0
5,4.0,24.0,A3,A275,A29,589.0,,-3.0
5,9.0,19.0,A6,A10,A19,375.0,571.0,-20.0
5,3.0,2.0,A6,A14,A84,470.0,650.0,-8.0
5,10.0,25.0,A3,A75,A153,555.0,787.0,146.0
5,11.0,28.0,A4,A48,A363,1229.0,1319.0,7.0
5,10.0,5.0,A12,A75,A125,1176.0,1364.0,-8.0
5,7.0,13.0,A6,A56,A28,465.0,977.0,2.0
5,8.0,6.0,A6,A9,A9,579.0,695.0,-3.0
5,6.0,18.0,A3,A6,A364,606.0,,-5.0
5,3.0,25.0,A7,A28,A26,435.0,,0.0
5,11.0,6.0,A0,A45,A23,1335.0,1425.0,4.0
5,8.0,24.0,A3,,A46,801.0,898.0,-16.0
5,1.0,22.0,A4,,A23,726.0,,-6.0
5,1.0,10.0,A0,A37,A123,865.0,1045.0,7.0
5,4.0,1.0,A0,A17,A39,735.0,965.0,-3.0
5,8.0,5.0,A6,A10,A78,870.0,965.0,-9.0
5,9.0,3.0,A2,A31,A56,1287.0,356.0,218.0
5,7.0,2.0,A10,A4,A103,480.0,790.0,-6.0
5,3.0,7.0,A2,A52,A46,790.0,970.0,88.0
5,10.0,24.0,A9,A74,A139,365.0,565.0,16.0
5,5.0,21.0,A3,A76,A16,1011.0,1030.0,108.0
5,7.0,7.0,A0,A52,A37,780.0,935.0,-2.0
5,9.0,26.0,A12,A45,A36,600.0,902.0,-2.0
5,9.0,30.0,A0,A65,A41,1185.0,1240.0,-5.0
5,10.0,5.0,A12,A290,A261,755.0,896.0,-18.0
5,7.0,30.0,A0,,A45,1345.0,,
5,10.0,11.0,A13,A74,A42,640.0,824.0,-17.0
5,7.0,22.0,A0,A4,A30,1130.0,,
5,8.0,27.0,A10,,A56,450.0,570.0,-10.0
5,11.0,19.0,A0,A104,A37,685.0,765.0,6.0
5,5.0,13.0,A0,A54,A62,895.0,940.0,-5.0
5,10.0,22.0,A2,A143,A101,1178.0,1290.0,-9.0
5,9.0,16.0,A1,,A10,577.0,750.0,-4.0
5,9.0,12.0,A6,A5,A9,400.0,599.0,19.0
5,7.0,22.0,A12,A58,A16,420.0,484.0,-6.0
5,6.0,2.0,A6,A4,A55,1300.0,374.0,-4.0
5,2.0,2.0,A7,A40,A78,1165.0,1330.0,8.0
5,1.0,9.0,A9,A10,A59,647.0,865.0,36.0
5,11.0,11.0,A6,A11,A19,560.0,850.0,-10.0
5,6.0,2.0,A1,A7,A2,980.0,1130.0,-12.0
5,5.0,11.0,A4,A82,A21,793.0,997.0,-21.0
5,12.0,2.0,A0,A28,A35,635.0,655.0,-6.0
5,1.0,21.0,A5,A14,A209,468.0,535.0,-9.0
5,6.0,11.0,A0,A9,A133,510.0,580.0,3.0
5,11.0,7.0,A2,A9,A167,660.0,716.0,-9.0
5,2.0,22.0,A0,A48,A41,815.0,830.0,12.0
5,5.0,15.0,A6,A14,A98,910.0,1018.0,-7.0
5,3.0,19.0,A7,A4,A78,,496.0,4.0
5,11.0,10.0,A2,A9,A130,935.0,1027.0,5.0
5,12.0,21.0,A0,A155,A21,430.0,,-27.0
5,5.0,20.0,A0,A66,A35,1045.0,1105.0,4.0
5,12.0,12.0,A1,A243,A49,924.0,1090.0,-34.0
5,1.0,6.0,A7,A86,A137,460.0,,171.0
5,3.0,4.0,A4,,A21,760.0,825.0,-10.0
5,10.0,23.0,A2,A205,A50,685.0,824.0,14.0
5,12.0,26.0,A2,A56,A8,385.0,733.0,-10.0
5,9.0,30.0,A6,A88,A19,968.0,1085.0,-7.0
5,1.0,8.0,A12,A6,A10,774.0,1040.0,-17.0
5,9.0,15.0,A12,A4,A137,999.0,1083.0,-7.0
5,7.0,27.0,A5,A208,A16,385.0,457.0,-17.0
5,4.0,30.0,A9,A25,A5,650.0,,3.0
5,9.0,24.0,A0,,A195,1305.0,1355.0,-10.0
5,6.0,14.0,A0,A15,A45,920.0,955.0,5.0
5,4.0,17.0,A0,A197,A60,1185.0,1350.0,33.0
5,8.0,12.0,A0,A4,A41,640.0,705.0,4.0
5,9.0,27.0,A6,A86,A23,1100.0,1293.0,53.0
5,7.0,3.0,A8,A7,A26,1320.0,1422.0,10.0
5,7.0,4.0,A6,A7,A18,785.0,,-12.0
5,8.0,14.0,A4,A12,A143,1329.0,1379.0,-10.0
5,7.0,6.0,A2,A40,A46,1050.0,1236.0,3.0
5,8.0,21.0,A4,A370,A21,453.0,560.0,7.0
5,7.0,4.0,A3,A90,A44,685.0,771.0,-12.0
5,6.0,15.0,A7,,A55,1220.0,1349.0,5.0
5,8.0,8.0,A8,A47,A56,400.0,504.0,-6.0
5,11.0,24.0,A1,A10,A41,575.0,762.0,62.0
5,8.0,1.0,A2,A25,A29,960.0,1134.0,-14.0
5,1.0,14.0,A7,,A179,980.0,1086.0,-12.0
5,10.0,3.0,A1,A49,A101,1137.0,1240.0,-7.0
5,5.0,28.0,A3,A154,A16,1093.0,1192.0,-5.0
5,1.0,20.0,A7,A86,A137,460.0,,-9.0
5,6.0,20.0,A7,A14,A45,375.0,399.0,-5.0
5,2.0,10.0,A2,A81,A29,540.0,673.0,1.0
5,4.0,14.0,A5,A87,A19,629.0,715.0,73.0
5,6.0,9.0,A7,A60,A92,985.0,1107.0,-13.0
5,2.0,19.0,A2,A12,A26,1084.0,1207.0,34.0
5,4.0,8.0,A2,A19,A29,1379.0,387.0,-4.0
5,7.0,26.0,A2,A65,A29,1056.0,1270.0,0.0
5,4.0,18.0,A0,A15,A81,990.0,1075.0,-13.0
